Time	Open	High	Low	Close	Volume
2013-01-29 20:00:00	1.57575	1.57621	1.5755	1.5755	3196
2013-01-29 21:00:00	1.5755	1.57647	1.57543	1.57621	2620
2013-01-29 22:00:00	1.5762	1.57628	1.57557	1.57566	2125
2013-01-29 23:00:00	1.57566	1.57575	1.57438	1.57442	2242
2013-01-30 00:00:00	1.5744	1.57546	1.57434	1.57524	2159
2013-01-30 01:00:00	1.57524	1.57556	1.57488	1.57552	1848
2013-01-30 02:00:00	1.57553	1.57591	1.57529	1.57579	1632
2013-01-30 03:00:00	1.57585	1.57594	1.57509	1.57521	1881
2013-01-30 04:00:00	1.57519	1.57542	1.57487	1.57487	2040
2013-01-30 05:00:00	1.57487	1.57497	1.57409	1.57477	2493
2013-01-30 06:00:00	1.57476	1.57537	1.57444	1.57522	2264
2013-01-30 07:00:00	1.57522	1.5766	1.57511	1.57638	9153
2013-01-30 08:00:00	1.57637	1.57662	1.57245	1.57343	13478
2013-01-30 09:00:00	1.57344	1.57582	1.5731	1.57508	12748
2013-01-30 10:00:00	1.57508	1.57746	1.5749	1.57705	11119
2013-01-30 11:00:00	1.57705	1.57758	1.57569	1.57737	9605
2013-01-30 12:00:00	1.57738	1.57845	1.57674	1.57811	9053
2013-01-30 13:00:00	1.57811	1.57984	1.5772	1.57848	13724
2013-01-30 14:00:00	1.57849	1.57891	1.57651	1.5768	10722
2013-01-30 15:00:00	1.57676	1.57949	1.57676	1.57906	12950
2013-01-30 16:00:00	1.57906	1.58013	1.57838	1.57915	8093
2013-01-30 17:00:00	1.57912	1.5797	1.57836	1.57956	4383
2013-01-30 18:00:00	1.57955	1.57999	1.57894	1.57946	4525
2013-01-30 19:00:00	1.57945	1.5816	1.57894	1.57926	9544
2013-01-30 20:00:00	1.57926	1.58071	1.57911	1.58031	5158
2013-01-30 21:00:00	1.5803	1.58051	1.57982	1.57987	2768
2013-01-30 22:00:00	1.57985	1.58034	1.57919	1.5794	2800
2013-01-30 23:00:00	1.57939	1.57997	1.57934	1.57959	1864
2013-01-31 00:00:00	1.57957	1.58031	1.57937	1.57969	2378
2013-01-31 01:00:00	1.5797	1.5801	1.57907	1.57999	2227
2013-01-31 02:00:00	1.57999	1.58044	1.57997	1.58023	2313
2013-01-31 03:00:00	1.58023	1.58102	1.57986	1.58082	3237
2013-01-31 04:00:00	1.58082	1.58099	1.58025	1.58032	2917
2013-01-31 05:00:00	1.58032	1.58255	1.58032	1.58236	3354
2013-01-31 06:00:00	1.58234	1.58247	1.58	1.58022	5523
2013-01-31 07:00:00	1.58021	1.58346	1.58019	1.58259	8674
2013-01-31 08:00:00	1.58258	1.58284	1.58069	1.58204	10739
2013-01-31 09:00:00	1.58207	1.5842	1.58163	1.5834	10143
2013-01-31 10:00:00	1.58338	1.58355	1.57879	1.57931	9451
2013-01-31 11:00:00	1.57933	1.57969	1.57747	1.57821	8978
2013-01-31 12:00:00	1.57829	1.58109	1.57829	1.58104	7096
2013-01-31 13:00:00	1.58101	1.5831	1.58062	1.58232	10494
2013-01-31 14:00:00	1.58233	1.58253	1.58019	1.58038	10798
2013-01-31 15:00:00	1.58036	1.58553	1.5803	1.58547	12255
2013-01-31 16:00:00	1.58543	1.58586	1.58441	1.58544	13361
2013-01-31 17:00:00	1.58545	1.58737	1.58533	1.58729	6905
2013-01-31 18:00:00	1.58728	1.58744	1.58586	1.58598	5488
2013-01-31 19:00:00	1.58598	1.58676	1.58562	1.58577	4324
2013-01-31 20:00:00	1.58577	1.58622	1.5855	1.58593	4245
2013-01-31 21:00:00	1.58592	1.58594	1.58531	1.58557	2234
2013-01-31 22:00:00	1.58557	1.58602	1.5845	1.58589	2738
2013-01-31 23:00:00	1.58589	1.58693	1.58521	1.58682	3557
2013-02-01 00:00:00	1.58688	1.58742	1.58624	1.58714	4728
2013-02-01 01:00:00	1.58709	1.5871	1.58597	1.58611	4993
2013-02-01 02:00:00	1.58611	1.58644	1.58586	1.58595	2908
2013-02-01 03:00:00	1.58595	1.5863	1.58578	1.58582	2461
2013-02-01 04:00:00	1.58582	1.58746	1.58552	1.58695	5631
2013-02-01 05:00:00	1.58691	1.58767	1.58674	1.58682	3725
2013-02-01 06:00:00	1.58683	1.58745	1.58665	1.58672	3125
2013-02-01 07:00:00	1.58675	1.5878	1.58645	1.5872	5748
2013-02-01 08:00:00	1.58723	1.58723	1.58428	1.58664	11118
2013-02-01 09:00:00	1.58664	1.58752	1.58138	1.58191	15442
2013-02-01 10:00:00	1.58187	1.58326	1.58071	1.58283	9995
2013-02-01 11:00:00	1.58283	1.5837	1.58083	1.58311	10983
2013-02-01 12:00:00	1.58311	1.58459	1.58243	1.58357	7789
2013-02-01 13:00:00	1.58357	1.58463	1.5814	1.58212	13332
2013-02-01 14:00:00	1.58211	1.58332	1.5762	1.57681	16836
2013-02-01 15:00:00	1.57677	1.57808	1.57338	1.57444	19060
2013-02-01 16:00:00	1.57446	1.57536	1.57283	1.57426	12188
2013-02-01 17:00:00	1.57426	1.57432	1.57174	1.57287	7069
2013-02-01 18:00:00	1.57287	1.57296	1.57157	1.57173	4325
2013-02-01 19:00:00	1.57171	1.57203	1.57074	1.57184	4660
2013-02-01 20:00:00	1.57185	1.57199	1.5698	1.57012	3522
2013-02-01 21:00:00	1.57012	1.57105	1.5689	1.5691	4340
2013-02-03 22:00:00	1.56908	1.57087	1.5689	1.56996	1806
2013-02-03 23:00:00	1.56998	1.57098	1.56998	1.57007	2499
2013-02-04 00:00:00	1.57007	1.57022	1.56962	1.56977	1821
2013-02-04 01:00:00	1.56977	1.57072	1.56955	1.57025	3154
2013-02-04 02:00:00	1.57026	1.57094	1.56982	1.56992	2248
2013-02-04 03:00:00	1.56989	1.57019	1.56932	1.56942	1676
2013-02-04 04:00:00	1.56942	1.56992	1.56942	1.56985	1981
2013-02-04 05:00:00	1.56985	1.57044	1.56979	1.56982	1771
2013-02-04 06:00:00	1.56982	1.5706	1.56961	1.57056	2242
2013-02-04 07:00:00	1.57056	1.57139	1.57025	1.57094	4995
2013-02-04 08:00:00	1.57094	1.57181	1.57034	1.5717	10981
2013-02-04 09:00:00	1.57167	1.57322	1.57127	1.57292	10630
2013-02-04 10:00:00	1.57291	1.57392	1.57191	1.57199	9405
2013-02-04 11:00:00	1.57199	1.57324	1.5714	1.57221	9379
2013-02-04 12:00:00	1.57221	1.57287	1.57075	1.57257	8476
2013-02-04 13:00:00	1.57258	1.57449	1.57155	1.57431	11243
2013-02-04 14:00:00	1.57426	1.57485	1.57301	1.57482	9339
2013-02-04 15:00:00	1.57482	1.57503	1.57237	1.57376	11278
2013-02-04 16:00:00	1.57379	1.57474	1.57317	1.57357	9743
2013-02-04 17:00:00	1.57357	1.57448	1.57277	1.57372	5484
2013-02-04 18:00:00	1.57372	1.57647	1.57366	1.5764	7000
2013-02-04 19:00:00	1.5764	1.57715	1.57592	1.57629	5019
2013-02-04 20:00:00	1.57631	1.57701	1.57583	1.57608	2648
2013-02-04 21:00:00	1.57612	1.57654	1.57574	1.57604	2645
2013-02-04 22:00:00	1.57606	1.57661	1.57434	1.5749	3046
2013-02-04 23:00:00	1.57492	1.57574	1.57492	1.57563	2883
2013-02-05 00:00:00	1.57564	1.57598	1.57482	1.57507	3215
2013-02-05 01:00:00	1.57507	1.57608	1.57502	1.57593	3138
2013-02-05 02:00:00	1.57595	1.576	1.57506	1.57523	2532
2013-02-05 03:00:00	1.57523	1.57542	1.5748	1.57501	3736
2013-02-05 04:00:00	1.57501	1.57533	1.57489	1.57506	2523
2013-02-05 05:00:00	1.57505	1.57636	1.57494	1.57575	2714
2013-02-05 06:00:00	1.57575	1.57625	1.57294	1.57356	4825
2013-02-05 07:00:00	1.57355	1.57379	1.57269	1.57296	8034
2013-02-05 08:00:00	1.57296	1.57555	1.57289	1.57533	13036
2013-02-05 09:00:00	1.57534	1.5804	1.57533	1.57762	15115
2013-02-05 10:00:00	1.57762	1.57849	1.57624	1.57632	10054
2013-02-05 11:00:00	1.5763	1.5769	1.57421	1.57469	9837
2013-02-05 12:00:00	1.57472	1.57556	1.57298	1.57334	9837
2013-02-05 13:00:00	1.57336	1.57425	1.57089	1.57118	12232
2013-02-05 14:00:00	1.57118	1.5714	1.56931	1.57061	13196
2013-02-05 15:00:00	1.57061	1.57167	1.56515	1.56702	16074
2013-02-05 16:00:00	1.56701	1.56781	1.56421	1.56498	14886
2013-02-05 17:00:00	1.56491	1.56513	1.563	1.56442	6814
2013-02-05 18:00:00	1.56442	1.56566	1.56415	1.56512	4553
2013-02-05 19:00:00	1.56512	1.56621	1.56496	1.56616	4019
2013-02-05 20:00:00	1.56618	1.56632	1.56537	1.56571	2967
2013-02-05 21:00:00	1.56571	1.56636	1.56513	1.56581	3190
2013-02-05 22:00:00	1.56582	1.56633	1.56505	1.56594	2597
2013-02-05 23:00:00	1.56589	1.56644	1.56546	1.56637	2461
2013-02-06 00:00:00	1.56637	1.56648	1.56516	1.56531	3597
2013-02-06 01:00:00	1.5653	1.56653	1.56506	1.56633	4018
2013-02-06 02:00:00	1.56636	1.56641	1.56595	1.56602	2133
2013-02-06 03:00:00	1.56602	1.56621	1.56522	1.56572	2473
2013-02-06 04:00:00	1.56572	1.56632	1.56567	1.56593	1863
2013-02-06 05:00:00	1.56592	1.56608	1.56509	1.56533	3969
2013-02-06 06:00:00	1.56535	1.56628	1.56445	1.56474	4939
2013-02-06 07:00:00	1.56474	1.5652	1.56311	1.56444	9951
2013-02-06 08:00:00	1.56438	1.56469	1.56327	1.56386	11356
2013-02-06 09:00:00	1.56386	1.56726	1.56334	1.56612	11289
2013-02-06 10:00:00	1.56612	1.56774	1.56519	1.56748	10019
2013-02-06 11:00:00	1.56748	1.56776	1.56573	1.56596	8543
2013-02-06 12:00:00	1.56599	1.56704	1.56466	1.56594	11726
2013-02-06 13:00:00	1.56594	1.56695	1.56487	1.56598	13164
2013-02-06 14:00:00	1.566	1.56738	1.5643	1.56536	12167
2013-02-06 15:00:00	1.56535	1.56678	1.56418	1.56521	11349
2013-02-06 16:00:00	1.56523	1.56608	1.56485	1.56534	8421
2013-02-06 17:00:00	1.56536	1.56642	1.56507	1.56507	4402
2013-02-06 18:00:00	1.56508	1.56638	1.56506	1.56562	5829
2013-02-06 19:00:00	1.56562	1.5668	1.56561	1.56656	4174
2013-02-06 20:00:00	1.56656	1.56686	1.56612	1.56613	2541
2013-02-06 21:00:00	1.56614	1.5662	1.56541	1.56587	2485
2013-02-06 22:00:00	1.56582	1.5668	1.56572	1.56626	2970
2013-02-06 23:00:00	1.56627	1.56641	1.56603	1.56623	1760
2013-02-07 00:00:00	1.56623	1.56652	1.56472	1.56518	3124
2013-02-07 01:00:00	1.56519	1.56529	1.56468	1.56483	2658
2013-02-07 02:00:00	1.56482	1.56543	1.56469	1.56482	2369
2013-02-07 03:00:00	1.56482	1.56531	1.56449	1.56523	1907
2013-02-07 04:00:00	1.56522	1.56646	1.56522	1.56614	1889
2013-02-07 05:00:00	1.56618	1.56699	1.56613	1.56695	2169
2013-02-07 06:00:00	1.56692	1.56733	1.56629	1.56666	4317
2013-02-07 07:00:00	1.56666	1.56728	1.56557	1.56621	5583
2013-02-07 08:00:00	1.56623	1.56939	1.56572	1.56677	13066
2013-02-07 09:00:00	1.56677	1.56779	1.56577	1.56709	9767
2013-02-07 10:00:00	1.56711	1.57681	1.56698	1.57218	20108
2013-02-07 11:00:00	1.57218	1.57266	1.56945	1.57154	9987
2013-02-07 12:00:00	1.57154	1.57225	1.56965	1.57103	10903
2013-02-07 13:00:00	1.57107	1.57182	1.569	1.57053	16814
2013-02-07 14:00:00	1.57056	1.57228	1.56832	1.57089	20552
2013-02-07 15:00:00	1.57089	1.57164	1.56846	1.57025	18251
2013-02-07 16:00:00	1.57023	1.57122	1.56852	1.57102	12974
2013-02-07 17:00:00	1.57099	1.571	1.56898	1.56971	6748
2013-02-07 18:00:00	1.56969	1.57115	1.56949	1.57098	5705
2013-02-07 19:00:00	1.57098	1.57125	1.56957	1.57116	5304
2013-02-07 20:00:00	1.57116	1.57154	1.57013	1.57064	4249
2013-02-07 21:00:00	1.57066	1.57158	1.57059	1.57158	2414
2013-02-07 22:00:00	1.57157	1.57157	1.57095	1.57126	2038
2013-02-07 23:00:00	1.57126	1.57154	1.57046	1.57051	2673
2013-02-08 00:00:00	1.57051	1.57184	1.5705	1.57122	3387
2013-02-08 01:00:00	1.57123	1.57198	1.57059	1.57192	2785
2013-02-08 02:00:00	1.57192	1.57226	1.5718	1.57209	3068
2013-02-08 03:00:00	1.57208	1.57216	1.57164	1.57192	2303
2013-02-08 04:00:00	1.57192	1.57285	1.5719	1.57276	1763
2013-02-08 05:00:00	1.57275	1.57365	1.57247	1.57287	3423
2013-02-08 06:00:00	1.57284	1.57313	1.57231	1.57245	2956
2013-02-08 07:00:00	1.57243	1.57347	1.57161	1.57188	8627
2013-02-08 08:00:00	1.57188	1.5741	1.57155	1.57319	12419
2013-02-08 09:00:00	1.57321	1.57549	1.57312	1.57397	10547
2013-02-08 10:00:00	1.57397	1.5764	1.57324	1.57638	13493
2013-02-08 11:00:00	1.57638	1.57694	1.57425	1.57457	10605
2013-02-08 12:00:00	1.57453	1.58038	1.57408	1.57895	15307
2013-02-08 13:00:00	1.57897	1.58214	1.57873	1.58035	16354
2013-02-08 14:00:00	1.58031	1.58161	1.57751	1.57884	12481
2013-02-08 15:00:00	1.57884	1.58441	1.57752	1.58364	13798
2013-02-08 16:00:00	1.5836	1.58366	1.58036	1.58122	8691
2013-02-08 17:00:00	1.5812	1.58129	1.57933	1.57934	4024
2013-02-08 18:00:00	1.57938	1.58073	1.57936	1.5802	2887
2013-02-08 19:00:00	1.5802	1.58031	1.57912	1.57958	2869
2013-02-08 20:00:00	1.57961	1.57989	1.57909	1.57956	1351
2013-02-08 21:00:00	1.57961	1.58042	1.579	1.58005	1952
2013-02-10 22:00:00	1.57924	1.58	1.57838	1.57859	1615
2013-02-10 23:00:00	1.57856	1.58024	1.5785	1.57984	2851
2013-02-11 00:00:00	1.57982	1.58052	1.5794	1.58021	1649
2013-02-11 01:00:00	1.5802	1.58049	1.58001	1.58049	1591
2013-02-11 02:00:00	1.58048	1.58062	1.5803	1.58032	805
2013-02-11 03:00:00	1.58032	1.58037	1.58014	1.58016	737
2013-02-11 04:00:00	1.58018	1.58018	1.57957	1.57992	1025
2013-02-11 05:00:00	1.57988	1.57995	1.57926	1.57989	1716
2013-02-11 06:00:00	1.5799	1.58096	1.57919	1.57939	3145
2013-02-11 07:00:00	1.57941	1.57981	1.57674	1.57707	5907
2013-02-11 08:00:00	1.57706	1.57714	1.57486	1.57544	10496
2013-02-11 09:00:00	1.57544	1.57557	1.57027	1.57237	13160
2013-02-11 10:00:00	1.57239	1.57278	1.57049	1.5706	8309
2013-02-11 11:00:00	1.5706	1.5706	1.56775	1.56868	9031
2013-02-11 12:00:00	1.56869	1.56965	1.56818	1.56888	9012
2013-02-11 13:00:00	1.56889	1.56956	1.56692	1.56878	8693
2013-02-11 14:00:00	1.56877	1.56937	1.5678	1.56794	10328
2013-02-11 15:00:00	1.56795	1.56826	1.56523	1.5662	10909
2013-02-11 16:00:00	1.56615	1.56721	1.56587	1.56669	10934
2013-02-11 17:00:00	1.56672	1.56747	1.56558	1.56747	5742
2013-02-11 18:00:00	1.56747	1.56803	1.56714	1.56745	3201
2013-02-11 19:00:00	1.56745	1.56771	1.5661	1.56638	3090
2013-02-11 20:00:00	1.56638	1.56658	1.56571	1.56634	4434
2013-02-11 21:00:00	1.56635	1.56695	1.56564	1.56575	5705
2013-02-11 22:00:00	1.56575	1.56585	1.56446	1.56471	1704
2013-02-11 23:00:00	1.5647	1.56668	1.5647	1.56546	2176
2013-02-12 00:00:00	1.56546	1.5665	1.56521	1.56605	2560
2013-02-12 01:00:00	1.56606	1.56624	1.56561	1.56574	1666
2013-02-12 02:00:00	1.56574	1.5659	1.56484	1.56495	1096
2013-02-12 03:00:00	1.56494	1.56512	1.56438	1.56488	1550
2013-02-12 04:00:00	1.56488	1.56572	1.56484	1.56568	1889
2013-02-12 05:00:00	1.56568	1.56572	1.56411	1.5657	3334
2013-02-12 06:00:00	1.56568	1.56678	1.56494	1.56577	2901
2013-02-12 07:00:00	1.56576	1.56624	1.56435	1.56439	5756
2013-02-12 08:00:00	1.56438	1.56572	1.5601	1.56084	13210
2013-02-12 09:00:00	1.56083	1.56135	1.55735	1.55842	14644
2013-02-12 10:00:00	1.55843	1.5598	1.55714	1.55974	11823
2013-02-12 11:00:00	1.55974	1.56282	1.5595	1.56116	11090
2013-02-12 12:00:00	1.56117	1.56187	1.55883	1.55904	9749
2013-02-12 13:00:00	1.55904	1.56088	1.55806	1.55836	11700
2013-02-12 14:00:00	1.55836	1.56068	1.55804	1.56062	12818
2013-02-12 15:00:00	1.56066	1.56618	1.5603	1.56596	16292
2013-02-12 16:00:00	1.56597	1.56641	1.56458	1.56525	10590
2013-02-12 17:00:00	1.56525	1.5669	1.56464	1.56676	4494
2013-02-12 18:00:00	1.56676	1.56676	1.56511	1.56537	4197
2013-02-12 19:00:00	1.56536	1.56641	1.56517	1.56527	3654
2013-02-12 20:00:00	1.56525	1.56538	1.56479	1.56505	2924
2013-02-12 21:00:00	1.56505	1.567	1.56503	1.56616	4442
2013-02-12 22:00:00	1.56615	1.56826	1.56606	1.56776	2833
2013-02-12 23:00:00	1.56776	1.56796	1.56716	1.56751	2893
2013-02-13 00:00:00	1.5675	1.56771	1.56682	1.56746	2602
2013-02-13 01:00:00	1.56746	1.56773	1.56636	1.56662	1713
2013-02-13 02:00:00	1.56661	1.56747	1.56661	1.56725	1355
2013-02-13 03:00:00	1.56724	1.56737	1.56671	1.56708	2415
2013-02-13 04:00:00	1.56707	1.56883	1.56702	1.56837	4091
2013-02-13 05:00:00	1.56837	1.5685	1.56772	1.56813	2717
2013-02-13 06:00:00	1.56812	1.56833	1.56674	1.56711	2953
2013-02-13 07:00:00	1.56711	1.56711	1.56444	1.56572	8370
2013-02-13 08:00:00	1.5657	1.56608	1.56374	1.56423	12218
2013-02-13 09:00:00	1.5642	1.56566	1.56412	1.56487	9197
2013-02-13 10:00:00	1.56486	1.56824	1.55443	1.55611	16608
2013-02-13 11:00:00	1.5561	1.55765	1.5533	1.55696	14944
2013-02-13 12:00:00	1.55696	1.55799	1.55602	1.5573	12483
2013-02-13 13:00:00	1.5573	1.55765	1.55479	1.5562	11484
2013-02-13 14:00:00	1.55621	1.55846	1.55557	1.55754	9426
2013-02-13 15:00:00	1.55753	1.55784	1.55231	1.55446	14309
2013-02-13 16:00:00	1.55446	1.55471	1.55279	1.55426	9045
2013-02-13 17:00:00	1.55426	1.55592	1.55425	1.55592	5284
2013-02-13 18:00:00	1.55589	1.55589	1.55388	1.55428	3651
2013-02-13 19:00:00	1.55429	1.55445	1.55355	1.55412	2564
2013-02-13 20:00:00	1.55412	1.55446	1.5536	1.55373	2291
2013-02-13 21:00:00	1.55374	1.55434	1.55345	1.5541	2805
2013-02-13 22:00:00	1.55405	1.55411	1.55266	1.55379	1855
2013-02-13 23:00:00	1.55379	1.55407	1.55292	1.55312	2284
2013-02-14 00:00:00	1.55314	1.55395	1.55254	1.55254	2457
2013-02-14 01:00:00	1.55254	1.55346	1.55239	1.55326	2203
2013-02-14 02:00:00	1.5533	1.55422	1.5532	1.55379	1666
2013-02-14 03:00:00	1.55382	1.55394	1.55194	1.55237	2464
2013-02-14 04:00:00	1.55238	1.55263	1.55195	1.55215	1821
2013-02-14 05:00:00	1.55216	1.55288	1.55118	1.55145	2280
2013-02-14 06:00:00	1.55147	1.55181	1.55087	1.55105	3002
2013-02-14 07:00:00	1.55104	1.55262	1.55028	1.55028	9377
2013-02-14 08:00:00	1.55028	1.55214	1.54918	1.55176	10522
2013-02-14 09:00:00	1.55176	1.5531	1.55034	1.55042	11249
2013-02-14 10:00:00	1.55042	1.55237	1.54936	1.55004	14287
2013-02-14 11:00:00	1.55004	1.55227	1.54978	1.55106	10912
2013-02-14 12:00:00	1.55101	1.55171	1.55029	1.55101	8400
2013-02-14 13:00:00	1.55101	1.55186	1.55025	1.55038	9042
2013-02-14 14:00:00	1.55038	1.55082	1.54823	1.54966	10599
2013-02-14 15:00:00	1.54969	1.55314	1.54852	1.55262	14211
2013-02-14 16:00:00	1.55261	1.55263	1.54938	1.5501	10024
2013-02-14 17:00:00	1.55009	1.55009	1.54885	1.54926	5658
2013-02-14 18:00:00	1.54926	1.54932	1.54744	1.54789	5615
2013-02-14 19:00:00	1.54788	1.5487	1.54749	1.54831	4125
2013-02-14 20:00:00	1.54827	1.54938	1.54827	1.54906	3620
2013-02-14 21:00:00	1.54908	1.54942	1.54866	1.54942	2833
2013-02-14 22:00:00	1.54942	1.54988	1.54903	1.54945	2693
2013-02-14 23:00:00	1.54945	1.54952	1.54843	1.54843	2003
2013-02-15 00:00:00	1.54843	1.5501	1.54838	1.54994	3716
2013-02-15 01:00:00	1.54993	1.55066	1.54974	1.55045	3583
2013-02-15 02:00:00	1.55046	1.55143	1.55009	1.55139	2457
2013-02-15 03:00:00	1.55139	1.55196	1.55117	1.55161	3925
2013-02-15 04:00:00	1.55163	1.55214	1.55144	1.55171	3329
2013-02-15 05:00:00	1.5517	1.55181	1.55095	1.55095	3806
2013-02-15 06:00:00	1.55095	1.55249	1.55017	1.55205	6830
2013-02-15 07:00:00	1.55205	1.55467	1.55155	1.55396	8885
2013-02-15 08:00:00	1.554	1.55499	1.552	1.55443	15517
2013-02-15 09:00:00	1.55443	1.55443	1.54606	1.54807	17044
2013-02-15 10:00:00	1.54807	1.55085	1.54763	1.54925	12913
2013-02-15 11:00:00	1.54925	1.54994	1.54831	1.54909	8352
2013-02-15 12:00:00	1.54911	1.54941	1.54764	1.54873	9102
2013-02-15 13:00:00	1.54873	1.55052	1.54757	1.54909	15054
2013-02-15 14:00:00	1.54909	1.55171	1.54809	1.55058	11074
2013-02-15 15:00:00	1.55066	1.55423	1.55026	1.55237	14193
2013-02-15 16:00:00	1.55241	1.55324	1.5516	1.55166	9909
2013-02-15 17:00:00	1.55165	1.55259	1.55118	1.55246	4374
2013-02-15 18:00:00	1.55248	1.55248	1.55154	1.55177	3172
2013-02-15 19:00:00	1.55176	1.55256	1.55146	1.55148	3396
2013-02-15 20:00:00	1.55146	1.55199	1.55107	1.55163	2439
2013-02-15 21:00:00	1.55163	1.5527	1.55076	1.55162	4369
2013-02-17 22:00:00	1.55037	1.55082	1.54838	1.54903	2971
2013-02-17 23:00:00	1.54903	1.55036	1.54714	1.54763	3342
2013-02-18 00:00:00	1.54763	1.54914	1.5476	1.54875	3865
2013-02-18 01:00:00	1.54873	1.54952	1.54802	1.54828	4238
2013-02-18 02:00:00	1.54829	1.54878	1.54826	1.54853	2076
2013-02-18 03:00:00	1.54853	1.54886	1.54752	1.54765	2345
2013-02-18 04:00:00	1.54765	1.54824	1.54758	1.54817	1788
2013-02-18 05:00:00	1.54817	1.54933	1.54817	1.54926	2038
2013-02-18 06:00:00	1.54926	1.54981	1.54833	1.5498	3008
2013-02-18 07:00:00	1.54984	1.55004	1.54641	1.54758	8155
2013-02-18 08:00:00	1.54758	1.54782	1.5437	1.54657	12642
2013-02-18 09:00:00	1.54657	1.54869	1.54479	1.54686	13122
2013-02-18 10:00:00	1.54686	1.54774	1.54649	1.54702	6790
2013-02-18 11:00:00	1.54705	1.54737	1.5467	1.54702	6583
2013-02-18 12:00:00	1.54702	1.55069	1.54682	1.54885	7281
2013-02-18 13:00:00	1.54886	1.54918	1.54739	1.54746	7142
2013-02-18 14:00:00	1.54746	1.54842	1.54664	1.5484	8712
2013-02-18 15:00:00	1.5484	1.54876	1.54639	1.54785	7428
2013-02-18 16:00:00	1.54781	1.54797	1.5466	1.54671	4181
2013-02-18 17:00:00	1.54668	1.54732	1.5458	1.5473	4226
2013-02-18 18:00:00	1.54734	1.54738	1.54561	1.54594	2707
2013-02-18 19:00:00	1.54595	1.54617	1.54568	1.54605	1456
2013-02-18 20:00:00	1.54605	1.54697	1.54605	1.54636	2057
2013-02-18 21:00:00	1.54636	1.54666	1.54604	1.54648	1736
2013-02-18 22:00:00	1.54651	1.54737	1.54623	1.54681	2815
2013-02-18 23:00:00	1.54682	1.54797	1.54679	1.54766	3263
2013-02-19 00:00:00	1.54766	1.54766	1.5466	1.54679	3439
2013-02-19 01:00:00	1.54685	1.54685	1.54609	1.5462	2347
2013-02-19 02:00:00	1.54619	1.54682	1.54607	1.54619	3049
2013-02-19 03:00:00	1.54619	1.54637	1.54607	1.54637	2594
2013-02-19 04:00:00	1.54637	1.5473	1.54637	1.54712	2336
2013-02-19 05:00:00	1.5471	1.54742	1.54701	1.54739	1658
2013-02-19 06:00:00	1.54739	1.54889	1.54728	1.54852	3111
2013-02-19 07:00:00	1.54852	1.54896	1.54724	1.54724	6099
2013-02-19 08:00:00	1.54723	1.55037	1.54715	1.54931	11138
2013-02-19 09:00:00	1.54932	1.54959	1.5484	1.54874	9364
2013-02-19 10:00:00	1.54871	1.54991	1.54815	1.54899	10867
2013-02-19 11:00:00	1.54899	1.54939	1.54639	1.54662	6877
2013-02-19 12:00:00	1.54662	1.5473	1.54538	1.54539	7321
2013-02-19 13:00:00	1.5454	1.54687	1.54536	1.54662	7546
